ticker,priceToEarning.top200AvgValue,priceToEarning.industryAvgValue,valueBeforeEbitda.top200AvgValue,valueBeforeEbitda.industryAvgValue,priceToBook.top200AvgValue,priceToBook.industryAvgValue,dividend.top200AvgValue,dividend.industryAvgValue,roe.top200AvgValue,roe.industryAvgValue,roa.top200AvgValue,roa.industryAvgValue,grossProfitMargin.top200AvgValue,grossProfitMargin.industryAvgValue,operatingProfitMargin.top200AvgValue,operatingProfitMargin.industryAvgValue,postTaxMargin.top200AvgValue,postTaxMargin.industryAvgValue,debtOnEquity.top200AvgValue,debtOnEquity.industryAvgValue,debtOnAsset.top200AvgValue,debtOnAsset.industryAvgValue,debtOnEbitda.top200AvgValue,debtOnEbitda.industryAvgValue,shortOnLongDebt.top200AvgValue,shortOnLongDebt.industryAvgValue,ebitOnInterest.top200AvgValue,ebitOnInterest.industryAvgValue,assetOnEquity.top200AvgValue,assetOnEquity.industryAvgValue,cashOnEquity.top200AvgValue,cashOnEquity.industryAvgValue,cashOnCapitalize.top200AvgValue,cashOnCapitalize.industryAvgValue,currentPayment.top200AvgValue,currentPayment.industryAvgValue,quickPayment.top200AvgValue,quickPayment.industryAvgValue,daysReceivable.top200AvgValue,daysReceivable.industryAvgValue,daysInventory.top200AvgValue,daysInventory.industryAvgValue,daysPayable.top200AvgValue,daysPayable.industryAvgValue,cashCirculation.top200AvgValue,cashCirculation.industryAvgValue,revenueOnWorkCapital.top200AvgValue,revenueOnWorkCapital.industryAvgValue,revenueOnAsset.top200AvgValue,revenueOnAsset.industryAvgValue,ebitOnRevenue.top200AvgValue,ebitOnRevenue.industryAvgValue,netDebtOnEbitda.top200AvgValue,netDebtOnEbitda.industryAvgValue,netDebtOnEquity.top200AvgValue,netDebtOnEquity.industryAvgValue,priceToSales.top200AvgValue,priceToSales.industryAvgValue,costOfFinancing.industryAvgValue,interestMargin.industryAvgValue,nonInterestOnToi.industryAvgValue,costToIncome.industryAvgValue,preProvisionOnToi.industryAvgValue,postTaxOnToi.industryAvgValue,depositOnEarnAsset.industryAvgValue,cancelDebt.industryAvgValue,badDebtPercentage.industryAvgValue,provisionOnBadDebt.industryAvgValue,loanOnDeposit.industryAvgValue,equityOnTotalAsset.industryAvgValue,badDebtOnAsset.industryAvgValue
VE3,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VE4,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VE8,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VE9,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VGC,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VHH,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VHL,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
MBG,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VVN,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VIT,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VIW,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VMC,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
CGV,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VNE,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
E12,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VPC,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VSI,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VTA,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VTS,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VTV,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
CLH,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VW3,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
VXB,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
X77,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
XMC,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
XMD,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
CQT,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
YBC,14.4,43.2,13,13.8,1.7,1.2,0,0,0.094,0.025,0.031,0.005,0.29,0.128,0.15,0.069,0.117,0.031,1.4,1.8,0.6,0.6,2.2,2.2,1,2.4,2.8,1,2.5,3,0.1,0.057,0.06,0.089,1.7,1.2,1.4,0.8,147,106,81,161,33,83,0.2,0,2.1,2,0.4,0.4,0.15,0.069,2.2,2.2,0.6,0.4,2,0.6,,,,,,,,,,,,,
AME,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
BTH,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
CAV,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
CJC,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
DHP,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
EME,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
EMG,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
GEX,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
GEE,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
PHN,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
HEM,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
HLS,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
NAG,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
PAC,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
TBD,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
TGP,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
TIE,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
TSB,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
TYA,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
VBH,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
KIP,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
VTB,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
VTH,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
ACV,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
CAG,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
ASG,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
HNB,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
CCT,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
VSM,14.4,13.3,13,10.7,1.7,1.7,0,0,0.094,0.085,0.031,0.044,0.29,0.154,0.15,0.069,0.117,0.057,1.4,0.7,0.6,0.4,2.2,0.6,1,0.6,2.8,2.1,2.5,1.8,0.1,0.097,0.06,0.098,1.7,1.7,1.4,1.5,147,80,81,29,33,35,0.2,0.2,2.1,3.7,0.4,0.7,0.15,0.069,2.2,0.6,0.6,0.1,2,0.6,,,,,,,,,,,,,
